ip;full_request_date;day;month;year;hour;minute;second;tz;http_verb;URI;http_status_code;bytes;referrer;user_agent;browser_name;browser_version;browser_major;device_type;device_model;device_vendor;engine_name;engine_version;os_name;os_version;cpu_architecture;day_of_week;week_of_year;day_of_week_desc
74.6.17.155;06/Oct/2008:13:27:45 +0200; 6;Oct; 2008; 13; 27; 45;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 41;Tuesday  
74.6.17.155;06/Oct/2008:13:27:47 +0200; 6;Oct; 2008; 13; 27; 47;+0200;GET;/de/; 200; 10746;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 2; 41;Tuesday  
65.55.209.125;06/Oct/2008:17:50:49 +0200; 6;Oct; 2008; 17; 50; 49;+0200;GET;/robots.txt; 200; 460;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 41;Tuesday  
65.55.209.125;06/Oct/2008:17:50:51 +0200; 6;Oct; 2008; 17; 50; 51;+0200;GET;/; 301; 479;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 41;Tuesday  
65.55.209.125;06/Oct/2008:17:51:05 +0200; 6;Oct; 2008; 17; 51; 5;+0200;GET;/robots.txt; 200; 460;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 41;Tuesday  
65.55.209.125;06/Oct/2008:17:51:05 +0200; 6;Oct; 2008; 17; 51; 5;+0200;GET;/; 200; 9916;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:20:03:10 +0200; 6;Oct; 2008; 20; 3; 10;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:20:03:12 +0200; 6;Oct; 2008; 20; 3; 12;+0200;GET;/de/tag/entrevista/; 200; 13389;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:20:20:20 +0200; 6;Oct; 2008; 20; 20; 20;+0200;GET;/category/entrevista/; 200; 12143;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:20:34:56 +0200; 6;Oct; 2008; 20; 34; 56;+0200;GET;/de/tag/sibaritas/; 200; 13382;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:22:42:31 +0200; 6;Oct; 2008; 22; 42; 31;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;06/Oct/2008:22:42:33 +0200; 6;Oct; 2008; 22; 42; 33;+0200;GET;/en/category/diari-de-tarragona/; 200; 13214;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 41;Tuesday  
66.249.66.52;07/Oct/2008:01:10:19 +0200; 7;Oct; 2008; 1; 10; 19;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:01:10:21 +0200; 7;Oct; 2008; 1; 10; 21;+0200;GET;/en/la-vinael-terroir/vinya-nova/; 200; 10800;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:03:37:49 +0200; 7;Oct; 2008; 3; 37; 49;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:03:37:50 +0200; 7;Oct; 2008; 3; 37; 50;+0200;GET;/en/prensa/; 200; 18673;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:04:51:32 +0200; 7;Oct; 2008; 4; 51; 32;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:04:51:34 +0200; 7;Oct; 2008; 4; 51; 34;+0200;GET;/wp-content/uploads/2008/07/tda04selesp.pdf; 200; 43289;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
74.6.22.87;07/Oct/2008:12:21:15 +0200; 7;Oct; 2008; 12; 21; 15;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 3; 41;Wednesday
74.6.22.87;07/Oct/2008:12:21:16 +0200; 7;Oct; 2008; 12; 21; 16;+0200;GET;/galeria/; 200; 13120;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 3; 41;Wednesday
74.6.17.167;07/Oct/2008:16:05:03 +0200; 7;Oct; 2008; 16; 5; 3;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 3; 41;Wednesday
74.6.17.167;07/Oct/2008:16:05:06 +0200; 7;Oct; 2008; 16; 5; 6;+0200;GET;/article.htm; 301; 510;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 3; 41;Wednesday
74.6.22.87;07/Oct/2008:16:05:15 +0200; 7;Oct; 2008; 16; 5; 15;+0200;GET;/article.htm; 404; 8610;Direct;"Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;slurp;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:21:55:32 +0200; 7;Oct; 2008; 21; 55; 32;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:21:55:34 +0200; 7;Oct; 2008; 21; 55; 34;+0200;GET;/wp-content/uploads/2008/09/eleconomista-0409081.pdf; 304; 150;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:22:02:49 +0200; 7;Oct; 2008; 22; 2; 49;+0200;GET;/wp-content/uploads/2008/07/tda04esp.pdf; 304; 149;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;07/Oct/2008:22:46:30 +0200; 7;Oct; 2008; 22; 46; 30;+0200;GET;/la-vinael-terroir/vinya-petita/; 200; 10061;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 41;Wednesday
66.249.66.52;08/Oct/2008:00:28:26 +0200; 8;Oct; 2008; 0; 28; 26;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:00:28:28 +0200; 8;Oct; 2008; 0; 28; 28;+0200;GET;/2008/07/04/entrevista-al-mati-de-tarragona-radio/; 200; 12483;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:01:04:51 +0200; 8;Oct; 2008; 1; 4; 51;+0200;GET;/prensaactualidad/page/2/; 200; 19491;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:01:06:00 +0200; 8;Oct; 2008; 1; 6; 0;+0200;GET;/en/prensaactualidad/; 200; 18728;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:01:41:16 +0200; 8;Oct; 2008; 1; 41; 16;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:01:41:17 +0200; 8;Oct; 2008; 1; 41; 17;+0200;GET;/category/sibaritas/; 200; 12062;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:02:04:37 +0200; 8;Oct; 2008; 2; 4; 37;+0200;GET;/prensaactualidad/page/4/; 404; 8709;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:03:01:23 +0200; 8;Oct; 2008; 3; 1; 23;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:03:01:24 +0200; 8;Oct; 2008; 3; 1; 24;+0200;GET;/2008/07/04/entrevista-al-mati-de-tarragona-radio/trackback/; 302; 516;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:04:11:09 +0200; 8;Oct; 2008; 4; 11; 9;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;08/Oct/2008:04:11:11 +0200; 8;Oct; 2008; 4; 11; 11;+0200;GET;/prensaactualidad/page/wp-content/uploads/2008/07/vinyes-del-terrer.pdf; 404; 8894;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 41;Thursday 
66.249.66.52;09/Oct/2008:00:09:31 +0200; 9;Oct; 2008; 0; 9; 31;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:00:09:33 +0200; 9;Oct; 2008; 0; 9; 33;+0200;GET;/wp-content/uploads/2008/09/eleconomista-0409081.pdf; 304; 150;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:01:17:08 +0200; 9;Oct; 2008; 1; 17; 8;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:01:17:10 +0200; 9;Oct; 2008; 1; 17; 10;+0200;GET;/de/; 200; 10787;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:01:32:10 +0200; 9;Oct; 2008; 1; 32; 10;+0200;GET;/fr/; 200; 10811;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:02:32:16 +0200; 9;Oct; 2008; 2; 32; 16;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:02:32:18 +0200; 9;Oct; 2008; 2; 32; 18;+0200;GET;/tag/entrevista/; 200; 12089;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:02:39:47 +0200; 9;Oct; 2008; 2; 39; 47;+0200;GET;/2005/04/04/presentacion/; 200; 11438;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:03:09:50 +0200; 9;Oct; 2008; 3; 9; 50;+0200;GET;/author/duaddu/page/2/; 200; 19539;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:03:17:21 +0200; 9;Oct; 2008; 3; 17; 21;+0200;GET;/tag/radio/; 200; 12049;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:03:24:29 +0200; 9;Oct; 2008; 3; 24; 29;+0200;GET;/tag/terrer-2003/; 200; 13888;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:03:31:39 +0200; 9;Oct; 2008; 3; 31; 39;+0200;GET;/tag/el-mati/; 200; 12067;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:03:38:49 +0200; 9;Oct; 2008; 3; 38; 49;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:03:38:50 +0200; 9;Oct; 2008; 3; 38; 50;+0200;GET;/tag/musica/; 200; 15572;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:03:45:58 +0200; 9;Oct; 2008; 3; 45; 58;+0200;GET;/2008/10/01/vinos-del-terrer-en-la-guia-penin-2009/; 200; 11475;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:04:28:55 +0200; 9;Oct; 2008; 4; 28; 55;+0200;GET;/2005/09/25/musica-y-el-terrer/; 200; 14049;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:04:34:16 +0200; 9;Oct; 2008; 4; 34; 16;+0200;GET;/la-vinael-terroir/vinya-de-les-oliveres/oliveres1/; 200; 11182;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:06:03:36 +0200; 9;Oct; 2008; 6; 3; 36;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:06:03:37 +0200; 9;Oct; 2008; 6; 3; 37;+0200;GET;/la-vinael-terroir/vinya-de-les-oliveres/oliveres1/trackback/; 302; 517;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:06:23:25 +0200; 9;Oct; 2008; 6; 23; 25;+0200;GET;/author/duaddu/page/3/; 200; 11813;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:06:23:26 +0200; 9;Oct; 2008; 6; 23; 26;+0200;GET;/author/duaddu/page/wp-content/uploads/2008/07/vinyes-del-terrer.pdf; 404; 8882;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:06:50:50 +0200; 9;Oct; 2008; 6; 50; 50;+0200;GET;/fr/2008/07/01/nus-del-terrer-en-sibaritas/; 200; 13689;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:07:38:03 +0200; 9;Oct; 2008; 7; 38; 3;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:07:38:04 +0200; 9;Oct; 2008; 7; 38; 4;+0200;GET;/fr/la-vinael-terroir/; 200; 14945;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:09:59:52 +0200; 9;Oct; 2008; 9; 59; 52;+0200;GET;/robots.txt; 200; 460;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:09:59:54 +0200; 9;Oct; 2008; 9; 59; 54;+0200;GET;/inicio/img_4861/trackback/; 302; 483;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
66.249.66.52;09/Oct/2008:09:59:54 +0200; 9;Oct; 2008; 9; 59; 54;+0200;GET;/inicio/img_4861/; 200; 11147;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 5; 41;Friday   
